Unnamed: 0,Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
21179,1992,Barcelone,volleyball,volleyball, Lori Ann Endicott,États-Unis,Women,volleyball,bronze
21180,1992,Barcelone,volleyball,volleyball, Caren Marie Alexis Kemner,États-Unis,Women,volleyball,bronze
21181,1992,Barcelone,volleyball,volleyball, Ruth Modupe Lawanson,États-Unis,Women,volleyball,bronze
21182,1992,Barcelone,volleyball,volleyball, Tammy Liley,États-Unis,Women,volleyball,bronze
21183,1992,Barcelone,volleyball,volleyball, Elaina Joyce Oden,États-Unis,Women,volleyball,bronze
21184,1992,Barcelone,volleyball,volleyball, Kimberly Yvette Oden,États-Unis,Women,volleyball,bronze
21185,1992,Barcelone,volleyball,volleyball, Liane Lissa Sato,États-Unis,Women,volleyball,bronze
21186,1992,Barcelone,volleyball,volleyball, Paula Jo Weishoff,États-Unis,Women,volleyball,bronze
21187,1992,Barcelone,volleyball,volleyball, Tonya Williams,États-Unis,Women,volleyball,bronze
21188,1992,Barcelone,volleyball,volleyball, Yoko Karin Zetterlund,États-Unis,Women,volleyball,bronze
21189,1992,Barcelone,volleyball,volleyball, Regla Maritza Bell,Cuba,Women,volleyball,or
21190,1992,Barcelone,volleyball,volleyball, Mercedes Calderon Martinez,Cuba,Women,volleyball,or
21191,1992,Barcelone,volleyball,volleyball, Magaly Esther Carvajal,Cuba,Women,volleyball,or
21192,1992,Barcelone,volleyball,volleyball, Marlenis Costa,Cuba,Women,volleyball,or
21193,1992,Barcelone,volleyball,volleyball, Ana Ibis Fernandez,Cuba,Women,volleyball,or
21194,1992,Barcelone,volleyball,volleyball, Idalmis Gato,Cuba,Women,volleyball,or
21195,1992,Barcelone,volleyball,volleyball, Lilia Izquierdo,Cuba,Women,volleyball,or
21196,1992,Barcelone,volleyball,volleyball, Norka Latamblet Daudinot,Cuba,Women,volleyball,or
21197,1992,Barcelone,volleyball,volleyball, Alejandrina Luis,Cuba,Women,volleyball,or
21198,1992,Barcelone,volleyball,volleyball, Raisa O'Farrill,Cuba,Women,volleyball,or
21199,1992,Barcelone,volleyball,volleyball, Tania Ortiz Calvo,Cuba,Women,volleyball,or
21200,1992,Barcelone,volleyball,volleyball, Regla Torres,Cuba,Women,volleyball,or
21201,1992,Barcelone,volleyball,volleyball, Evgenya Artamonova,Équipe unifiée de l'ex-URSS,Women,volleyball,argent
21202,1992,Barcelone,volleyball,volleyball, Svetlana Koritova,Équipe unifiée de l'ex-URSS,Women,volleyball,argent
21203,1992,Barcelone,volleyball,volleyball, Galina Lebedeva,Équipe unifiée de l'ex-URSS,Women,volleyball,argent
21204,1992,Barcelone,volleyball,volleyball, Tatiana Menchova,Équipe unifiée de l'ex-URSS,Women,volleyball,argent
21205,1992,Barcelone,volleyball,volleyball, Natalia Morozova,Équipe unifiée de l'ex-URSS,Women,volleyball,argent
21206,1992,Barcelone,volleyball,volleyball, Marina Nikoulina,Équipe unifiée de l'ex-URSS,Women,volleyball,argent
21207,1992,Barcelone,volleyball,volleyball, Valentina Ogienko,Équipe unifiée de l'ex-URSS,Women,volleyball,argent
21208,1992,Barcelone,volleyball,volleyball, Tatyana Sidorenko,Équipe unifiée de l'ex-URSS,Women,volleyball,argent
21209,1992,Barcelone,volleyball,volleyball, Irina Smirnova,Équipe unifiée de l'ex-URSS,Women,volleyball,argent
21210,1992,Barcelone,volleyball,volleyball, Elena Tcheboukina,Équipe unifiée de l'ex-URSS,Women,volleyball,argent
21211,1992,Barcelone,volleyball,volleyball, Elena Tyurina,Équipe unifiée de l'ex-URSS,Women,volleyball,argent
21212,1992,Barcelone,volleyball,volleyball, Svetlana Vassilevskaia,Équipe unifiée de l'ex-URSS,Women,volleyball,argent
21213,1992,Barcelone,haltérophilie,haltérophilie, Traian Ioachim Ciharean,Roumanie,Men,"- 52kg, total (poids plume)",bronze
21214,1992,Barcelone,haltérophilie,haltérophilie, Ivan Ivanov Ivanov,Bulgarie,Men,"- 52kg, total (poids plume)",or
21215,1992,Barcelone,haltérophilie,haltérophilie, Qisheng Lin,Chine,Men,"- 52kg, total (poids plume)",argent
21216,1992,Barcelone,haltérophilie,haltérophilie, Jianming Luo,Chine,Men,"- 56kg, total (poids bantam)",bronze
21217,1992,Barcelone,haltérophilie,haltérophilie, Byung-Kwan Chun,"Corée, Sud",Men,"- 56kg, total (poids bantam)",or
21218,1992,Barcelone,haltérophilie,haltérophilie, Shoubin Liu,Chine,Men,"- 56kg, total (poids bantam)",argent
21219,1992,Barcelone,haltérophilie,haltérophilie, Manfred Nerlinger,Allemagne,Men,"+ 110kg, total (poids super lourd)",bronze
21220,1992,Barcelone,haltérophilie,haltérophilie, Alexandre Kurlovich,Équipe unifiée de l'ex-URSS,Men,"+ 110kg, total (poids super lourd)",or
21221,1992,Barcelone,haltérophilie,haltérophilie, Leonid Taranenko,Équipe unifiée de l'ex-URSS,Men,"+ 110kg, total (poids super lourd)",argent
21222,1992,Barcelone,haltérophilie,haltérophilie, Stefan Botev,Bulgarie,Men,"100 - 110kg, total (poids lourd)",bronze
21223,1992,Barcelone,haltérophilie,haltérophilie, Ronny Weller,Allemagne,Men,"100 - 110kg, total (poids lourd)",or
21224,1992,Barcelone,haltérophilie,haltérophilie, Artour Akoev,Équipe unifiée de l'ex-URSS,Men,"100 - 110kg, total (poids lourd)",argent
21225,1992,Barcelone,haltérophilie,haltérophilie, Ying-Qiang He,Chine,Men,"56 - 60kg, total (poids plume)",bronze
21226,1992,Barcelone,haltérophilie,haltérophilie, Naim Suleymanoglu,Turquie,Men,"56 - 60kg, total (poids plume)",or
21227,1992,Barcelone,haltérophilie,haltérophilie, Nikolay Pechalov,Bulgarie,Men,"56 - 60kg, total (poids plume)",argent
21228,1992,Barcelone,haltérophilie,haltérophilie, Andreas Behm,Allemagne,Men,"60 - 67.5kg, total (poids léger)",bronze
21229,1992,Barcelone,haltérophilie,haltérophilie, Israel Militosian,Équipe unifiée de l'ex-URSS,Men,"60 - 67.5kg, total (poids léger)",or
21230,1992,Barcelone,haltérophilie,haltérophilie, Yoto Vassilev Yotov,Bulgarie,Men,"60 - 67.5kg, total (poids léger)",argent
21231,1992,Barcelone,haltérophilie,haltérophilie, Myong Nam Kim,"Corée, Nord",Men,"67.5 - 75kg, total (poids moyen)",bronze
21232,1992,Barcelone,haltérophilie,haltérophilie, Fedor Kassapu,Équipe unifiée de l'ex-URSS,Men,"67.5 - 75kg, total (poids moyen)",or
21233,1992,Barcelone,haltérophilie,haltérophilie, Pablo Lara,Cuba,Men,"67.5 - 75kg, total (poids moyen)",argent
21234,1992,Barcelone,haltérophilie,haltérophilie, Pyrros Dimas,Grèce,Men,"75 - 82.5kg, total (poids léger-lourd)",or
21235,1992,Barcelone,haltérophilie,haltérophilie, Krzysztof Siemion,Pologne,Men,"75 - 82.5kg, total (poids léger-lourd)",argent
21236,1992,Barcelone,haltérophilie,haltérophilie, Sergiusz Wolczaniecki,Pologne,Men,"82.5 - 90kg, total (poids moyen-lourd)",bronze
21237,1992,Barcelone,haltérophilie,haltérophilie, Akakios Kakiasvilis,Équipe unifiée de l'ex-URSS,Men,"82.5 - 90kg, total (poids moyen-lourd)",or
21238,1992,Barcelone,haltérophilie,haltérophilie, Serguei Syrtsov,Équipe unifiée de l'ex-URSS,Men,"82.5 - 90kg, total (poids moyen-lourd)",argent
21239,1992,Barcelone,haltérophilie,haltérophilie, Waldemar Malak,Pologne,Men,"90 - 100kg, total (premier-poids lourd)",bronze
21240,1992,Barcelone,haltérophilie,haltérophilie, Victor Tregoubov,Équipe unifiée de l'ex-URSS,Men,"90 - 100kg, total (premier-poids lourd)",or
21241,1992,Barcelone,haltérophilie,haltérophilie, Timour Taimazov,Équipe unifiée de l'ex-URSS,Men,"90 - 100kg, total (premier-poids lourd)",argent
21242,1992,Barcelone,lutte,lutte libre, Vougar Orudzhov,Équipe unifiée de l'ex-URSS,Men,- 48kg (poids plume),bronze
21243,1992,Barcelone,lutte,lutte libre, Il Kim,"Corée, Nord",Men,- 48kg (poids plume),or
21244,1992,Barcelone,lutte,lutte libre, Jong-Shin Kim,"Corée, Sud",Men,- 48kg (poids plume),argent
21245,1992,Barcelone,lutte,lutte libre, David Gobedjichvili,Équipe unifiée de l'ex-URSS,Men,100 - 130kg (poids super lourd),bronze
21246,1992,Barcelone,lutte,lutte libre, Bruce Robert Baumgartner,États-Unis,Men,100 - 130kg (poids super lourd),or
21247,1992,Barcelone,lutte,lutte libre, Jeffrey James Milton Thue,Canada,Men,100 - 130kg (poids super lourd),argent
21248,1992,Barcelone,lutte,lutte libre, Valentin Yordanov Dimitrov,Bulgarie,Men,48 - 52kg (poids plume),bronze
21249,1992,Barcelone,lutte,lutte libre, Hak-Son Li,"Corée, Nord",Men,48 - 52kg (poids plume),or
21250,1992,Barcelone,lutte,lutte libre, Larry Lee Jones,États-Unis,Men,48 - 52kg (poids plume),argent
21251,1992,Barcelone,lutte,lutte libre, Yong Sik Kim,"Corée, Nord",Men,52 - 57kg (poids bantam),bronze
21252,1992,Barcelone,lutte,lutte libre, Alejandro Puerto Diaz,Cuba,Men,52 - 57kg (poids bantam),or
21253,1992,Barcelone,lutte,lutte libre, Serguei Smal,Équipe unifiée de l'ex-URSS,Men,52 - 57kg (poids bantam),argent
21254,1992,Barcelone,lutte,lutte libre, Lazaro Reinoso Martinez,Cuba,Men,57 - 62kg (poids plume),bronze
21255,1992,Barcelone,lutte,lutte libre, John Smith,États-Unis,Men,57 - 62kg (poids plume),or
21256,1992,Barcelone,lutte,lutte libre, Asgari Mohammadian,Iran,Men,57 - 62kg (poids plume),argent
21257,1992,Barcelone,lutte,lutte libre, Kosei Akaishi,Japon,Men,62 - 68kg (poids léger),bronze
21258,1992,Barcelone,lutte,lutte libre, Arsen Fadzaev,Équipe unifiée de l'ex-URSS,Men,62 - 68kg (poids léger),or
21259,1992,Barcelone,lutte,lutte libre, Valentin Dotchev Getzov,Bulgarie,Men,62 - 68kg (poids léger),argent
21260,1992,Barcelone,lutte,lutte libre, Amir Reza Khadem Azghadi,Iran,Men,68 - 74kg (poids welter),bronze
21261,1992,Barcelone,lutte,lutte libre, Jang-Soon Park,"Corée, Sud",Men,68 - 74kg (poids welter),or
21262,1992,Barcelone,lutte,lutte libre, Kenneth Monday,États-Unis,Men,68 - 74kg (poids welter),argent
21263,1992,Barcelone,lutte,lutte libre, Rasul Khadem Azghadi,Iran,Men,74 - 82kg (poids moyen),bronze
21264,1992,Barcelone,lutte,lutte libre, Kevin Jackson,États-Unis,Men,74 - 82kg (poids moyen),or
21265,1992,Barcelone,lutte,lutte libre, Elmadi Jabrailov,Équipe unifiée de l'ex-URSS,Men,74 - 82kg (poids moyen),argent
21266,1992,Barcelone,lutte,lutte libre, Christopher Campbell,États-Unis,Men,82 - 90kg (poids léger-lourd),bronze
21267,1992,Barcelone,lutte,lutte libre, Makharbek Khadartsev,Équipe unifiée de l'ex-URSS,Men,82 - 90kg (poids léger-lourd),or
21268,1992,Barcelone,lutte,lutte libre, Kenan Simsek,Turquie,Men,82 - 90kg (poids léger-lourd),argent
21269,1992,Barcelone,lutte,lutte libre, Ali Kayali,Turquie,Men,90 - 100kg (poids lourd),bronze
21270,1992,Barcelone,lutte,lutte libre, Leri Khabelov,Équipe unifiée de l'ex-URSS,Men,90 - 100kg (poids lourd),or
21271,1992,Barcelone,lutte,lutte libre, Heiko Balz,Allemagne,Men,90 - 100kg (poids lourd),argent
21272,1992,Barcelone,lutte,lutte gre-r, Wilber Sanchez Amita,Cuba,Men,- 48kg (poids plume),bronze
21273,1992,Barcelone,lutte,lutte gre-r, Oleg Koutcherenko,Équipe unifiée de l'ex-URSS,Men,- 48kg (poids plume),or
21274,1992,Barcelone,lutte,lutte gre-r, Vincenzo Maenza,Italie,Men,- 48kg (poids plume),argent
21275,1992,Barcelone,lutte,lutte gre-r, Ioan Grigoras,Roumanie,Men,100 - 130kg (poids super lourd),bronze
21276,1992,Barcelone,lutte,lutte gre-r, Aleksandr Karelin,Équipe unifiée de l'ex-URSS,Men,100 - 130kg (poids super lourd),or
21277,1992,Barcelone,lutte,lutte gre-r, Tomas Johansson,Suède,Men,100 - 130kg (poids super lourd),argent
21278,1992,Barcelone,lutte,lutte gre-r, Kyung-Kap Min,"Corée, Sud",Men,48 - 52kg (poids plume),bronze
21279,1992,Barcelone,lutte,lutte gre-r, Jon Rönningen,Norvège,Men,48 - 52kg (poids plume),or
21280,1992,Barcelone,lutte,lutte gre-r, Alfred Ter-Mkrtchyan,Équipe unifiée de l'ex-URSS,Men,48 - 52kg (poids plume),argent
21281,1992,Barcelone,lutte,lutte gre-r, Zetian Sheng,Chine,Men,52 - 57kg (poids bantam),bronze
21282,1992,Barcelone,lutte,lutte gre-r, Han-Bong An,"Corée, Sud",Men,52 - 57kg (poids bantam),or
21283,1992,Barcelone,lutte,lutte gre-r, Rifat Yildiz,Allemagne,Men,52 - 57kg (poids bantam),argent
21284,1992,Barcelone,lutte,lutte gre-r, Juan Luis Maren,Cuba,Men,57 - 62kg (poids plume),bronze
21285,1992,Barcelone,lutte,lutte gre-r, Akif Pirim,Turquie,Men,57 - 62kg (poids plume),or
21286,1992,Barcelone,lutte,lutte gre-r, Serguei Martynov,Équipe unifiée de l'ex-URSS,Men,57 - 62kg (poids plume),argent
21287,1992,Barcelone,lutte,lutte gre-r, Rodney Smith,États-Unis,Men,62 - 68kg (poids léger),bronze
21288,1992,Barcelone,lutte,lutte gre-r, Attila Repka,Hongrie,Men,62 - 68kg (poids léger),or
21289,1992,Barcelone,lutte,lutte gre-r, Islam Dougoutchiev,Équipe unifiée de l'ex-URSS,Men,62 - 68kg (poids léger),argent
21290,1992,Barcelone,lutte,lutte gre-r, Torbjoern Kornbakk,Suède,Men,68 - 74kg (poids welter),bronze
21291,1992,Barcelone,lutte,lutte gre-r, Mnatsakan Iskandarian,Équipe unifiée de l'ex-URSS,Men,68 - 74kg (poids welter),or
21292,1992,Barcelone,lutte,lutte gre-r, Jozef Tracz,Pologne,Men,68 - 74kg (poids welter),argent
21293,1992,Barcelone,lutte,lutte gre-r, Daoulet Tourlykhanov,Équipe unifiée de l'ex-URSS,Men,74 - 82kg (poids moyen),bronze
21294,1992,Barcelone,lutte,lutte gre-r, Peter Farkas,Hongrie,Men,74 - 82kg (poids moyen),or
21295,1992,Barcelone,lutte,lutte gre-r, Piotr Stepien,Pologne,Men,74 - 82kg (poids moyen),argent
21296,1992,Barcelone,lutte,lutte gre-r, Gogui Kogouachvili,Équipe unifiée de l'ex-URSS,Men,82 - 90kg (poids léger-lourd),bronze
21297,1992,Barcelone,lutte,lutte gre-r, Maik Bullmann,Allemagne,Men,82 - 90kg (poids léger-lourd),or
21298,1992,Barcelone,lutte,lutte gre-r, Hakki Basar,Turquie,Men,82 - 90kg (poids léger-lourd),argent
21299,1992,Barcelone,lutte,lutte gre-r, Serguei Demiachkievitch,Équipe unifiée de l'ex-URSS,Men,90 - 100kg (poids lourd),bronze
21300,1992,Barcelone,lutte,lutte gre-r, Hector Milian Perez,Cuba,Men,90 - 100kg (poids lourd),or
21301,1992,Barcelone,lutte,lutte gre-r, Dennis Marvin Koslowski,États-Unis,Men,90 - 100kg (poids lourd),argent
21302,1996,Atlanta,aquatique,plongée, Hailiang Xiao,Chine,Men,plate-forme 10m,bronze
21303,1996,Atlanta,aquatique,plongée, Dmitry Sautin,Russie,Men,plate-forme 10m,or
21304,1996,Atlanta,aquatique,plongée, Jan Hempel,Allemagne,Men,plate-forme 10m,argent
21305,1996,Atlanta,aquatique,plongée, Mary Ellen Clark,États-Unis,Women,plate-forme 10m,bronze
21306,1996,Atlanta,aquatique,plongée, Mingxia Fu,Chine,Women,plate-forme 10m,or
21307,1996,Atlanta,aquatique,plongée, Annika Walter,Allemagne,Women,plate-forme 10m,argent
21308,1996,Atlanta,aquatique,plongée, Mark Edward Lenzi,États-Unis,Men,tremplin 3m,bronze
21309,1996,Atlanta,aquatique,plongée, Ni Xiong,Chine,Men,tremplin 3m,or
21310,1996,Atlanta,aquatique,plongée, Zhuocheng Yu,Chine,Men,tremplin 3m,argent
21311,1996,Atlanta,aquatique,plongée, Annie Pelletier,Canada,Women,tremplin 3m,bronze
21312,1996,Atlanta,aquatique,plongée, Mingxia Fu,Chine,Women,tremplin 3m,or
21313,1996,Atlanta,aquatique,plongée, Irina Lashko,Russie,Women,tremplin 3m,argent
21314,1996,Atlanta,aquatique,natation, Neisser Bent,Cuba,Men,100m dos,bronze
21315,1996,Atlanta,aquatique,natation, Jeff Norman Rouse,États-Unis,Men,100m dos,or
21316,1996,Atlanta,aquatique,natation, Rodolfo Falcon Cabrera,Cuba,Men,100m dos,argent
21317,1996,Atlanta,aquatique,natation, Marianne Kriel,Afrique du Sud,Women,100m dos,bronze
21318,1996,Atlanta,aquatique,natation, Beth Botsford,États-Unis,Women,100m dos,or
21319,1996,Atlanta,aquatique,natation, Whitney L. Hedgepeth,États-Unis,Women,100m dos,argent
21320,1996,Atlanta,aquatique,natation, Mark Warnecke,Allemagne,Men,100m brasse,bronze
21321,1996,Atlanta,aquatique,natation, Frederik Deburghgraeve,Belgique,Men,100m brasse,or
21322,1996,Atlanta,aquatique,natation, Jeremy Linn,États-Unis,Men,100m brasse,argent
21323,1996,Atlanta,aquatique,natation, Samantha Linette Riley,Australie,Women,100m brasse,bronze
21324,1996,Atlanta,aquatique,natation, Penelope Heyns,Afrique du Sud,Women,100m brasse,or
21325,1996,Atlanta,aquatique,natation, Amanda Beard,États-Unis,Women,100m brasse,argent
21326,1996,Atlanta,aquatique,natation, Vladislav Kulikov,Russie,Men,100m papillon,bronze
21327,1996,Atlanta,aquatique,natation, Denis Pankratov,Russie,Men,100m papillon,or
21328,1996,Atlanta,aquatique,natation, Scott Miller,Australie,Men,100m papillon,argent
21329,1996,Atlanta,aquatique,natation, Angel Martino,États-Unis,Women,100m papillon,bronze
21330,1996,Atlanta,aquatique,natation, Amy Van Dyken,États-Unis,Women,100m papillon,or
21331,1996,Atlanta,aquatique,natation, Limin Liu,Chine,Women,100m papillon,argent
21332,1996,Atlanta,aquatique,natation, Gustavo Borges,Brésil,Men,100m nage libre,bronze
21333,1996,Atlanta,aquatique,natation, Alexander Popov,Russie,Men,100m nage libre,or
21334,1996,Atlanta,aquatique,natation, Gary Jr. Hall,États-Unis,Men,100m nage libre,argent
21335,1996,Atlanta,aquatique,natation, Angel Martino,États-Unis,Women,100m nage libre,bronze
21336,1996,Atlanta,aquatique,natation, Jingyi Le,Chine,Women,100m nage libre,or
21337,1996,Atlanta,aquatique,natation, Sandra Voelker,Allemagne,Women,100m nage libre,argent
21338,1996,Atlanta,aquatique,natation, Graeme Smith,Royaume-Uni,Men,1500m nage libre,bronze
21339,1996,Atlanta,aquatique,natation, Kieren John Perkins,Australie,Men,1500m nage libre,or
21340,1996,Atlanta,aquatique,natation, Daniel Kowalski,Australie,Men,1500m nage libre,argent
21341,1996,Atlanta,aquatique,natation, Emanuele Merisi,Italie,Men,200m dos,bronze
21342,1996,Atlanta,aquatique,natation, Brad Bridgewater,États-Unis,Men,200m dos,or
21343,1996,Atlanta,aquatique,natation, Tripp Schwenk,États-Unis,Men,200m dos,argent
21344,1996,Atlanta,aquatique,natation, Cathleen Rund,Allemagne,Women,200m dos,bronze
21345,1996,Atlanta,aquatique,natation, Krisztina Egerszegi,Hongrie,Women,200m dos,or
21346,1996,Atlanta,aquatique,natation, Whitney L. Hedgepeth,États-Unis,Women,200m dos,argent
21347,1996,Atlanta,aquatique,natation, Andrey Korneyev,Russie,Men,200m brasse,bronze
21348,1996,Atlanta,aquatique,natation, Norbert Rozsa,Hongrie,Men,200m brasse,or
21349,1996,Atlanta,aquatique,natation, Karoly Guttler,Hongrie,Men,200m brasse,argent
21350,1996,Atlanta,aquatique,natation, Agnes Kovacs,Hongrie,Women,200m brasse,bronze
21351,1996,Atlanta,aquatique,natation, Penelope Heyns,Afrique du Sud,Women,200m brasse,or
21352,1996,Atlanta,aquatique,natation, Amanda Beard,États-Unis,Women,200m brasse,argent
21353,1996,Atlanta,aquatique,natation, Scott Goodman,Australie,Men,200m papillon,bronze
21354,1996,Atlanta,aquatique,natation, Denis Pankratov,Russie,Men,200m papillon,or
21355,1996,Atlanta,aquatique,natation, Tom Malchow,États-Unis,Men,200m papillon,argent
21356,1996,Atlanta,aquatique,natation, Michelle Marie Smith,Irlande,Women,200m papillon,bronze
21357,1996,Atlanta,aquatique,natation, Susan O'Neill,Australie,Women,200m papillon,or
21358,1996,Atlanta,aquatique,natation, Petria Thomas,Australie,Women,200m papillon,argent
21359,1996,Atlanta,aquatique,natation, Daniel Kowalski,Australie,Men,200m nage libre,bronze
21360,1996,Atlanta,aquatique,natation, Danyon Joseph Loader,Nouvelle-Zélande,Men,200m nage libre,or
21361,1996,Atlanta,aquatique,natation, Gustavo Borges,Brésil,Men,200m nage libre,argent
21362,1996,Atlanta,aquatique,natation, Dagmar Hase,Allemagne,Women,200m nage libre,bronze
